audio_path,transcription
dataset_small/train/audio_files/LSVSC_audio_37092.wav,Tham dự lễ kỷ niệm có các đồng chí lãnh đạo cơ quan ngoại giao hai nước Việt Nam Lào lãnh đạo nguyên lãnh đạo tỉnh Hà Tĩnh và các tỉnh Po ly kham tây Khăm muội Sa va na khẹt thủ đô Viêng Chăn
dataset_small/train/audio_files/LSVSC_audio_03471.wav,"""Thứ ba, là phải xác định rất rõ ràng cái cách thức quản lý, hành xử của bên thứ ba trong xử lý và sử dụng dữ liệu."""
dataset_small/train/audio_files/vivoice_714183.wav,Không có ai bắt ép tôi ăn và tôi cũng không có bất kỳ vấn đề nào với sức khỏe cả.
dataset_small/train/audio_files/vivoice_449470.wav,Bạn không thể biết được lý do cụ thể tại sao nhân viên đó đi muộn.
dataset_small/train/audio_files/LSVSC_audio_13488.wav,đề nghị chính phủ bổ sung đánh giá sâu sắc hơn một số vấn đề liên quan đến hiệu quả phân bổ ngân sách nhà nước
dataset_small/train/audio_files/train_2359.wav,lúc đấy vẽ nó sẽ rất là khó chịu.
dataset_small/train/audio_files/audio_15149_man_1.wav,"hàng chục triệu người trên thế giới tin rằng, chúng ta ngày nay vốn đã và đang có những sự giao tiếp nhất định với các sinh vật ngoài trái đất."
dataset_small/train/audio_files/audio_28174_man_1.wav,nếu chúng ta thật sự không có bị.
dataset_small/train/audio_files/vivoice_255514.wav,"Cũng có nhiều người cười mà nói, những việc tôi làm chẳng lẽ là tôi không biết rõ hay sao?"
dataset_small/train/audio_files/vivoice_597970.wav,Cũng chính là hiểu rõ thiên hạ ngoài kia.
dataset_small/train/audio_files/vivoice_130059.wav,Cái tiềm năng hoàn toàn có thể là cái tài sản lớn nhất của mình đó chứ.
dataset_small/train/audio_files/audio_09821_man_1.wav,"sau khi hoàn tất hai năm trung học ở wales, virginia, napoleon hugh bắt đầu có ý hướng bản thân theo nghiệp lãnh đạo."
dataset_small/train/audio_files/audio_15984_man_1.wav,khi này thì mình sẽ cho lát chanh vào.
dataset_small/train/audio_files/audio_12370_man_1.wav,"tổng cục hậu cần triển khai thi công tuyến đường ống dẫn xăng trực tiếp từ hà nội vào nghệ an, kết nối với tuyến đường ống xăng dầu dã chiến vượt trường sơn đã lắp đặt trước đó."
dataset_small/train/audio_files/vivoice_248642.wav,Thấy nó cứ xung đột sao.
dataset_small/train/audio_files/audio_17479_man_1.wav,"nhưng ngược lại, raiden đã thổ lộ với tarut rằng anh yêu những cô nàng đô con và vãm vỡ sau đó xếp chặt và ôm lấy cô vào lòng."
dataset_small/train/audio_files/LSVSC_audio_32536.wav,"""Có thể nói là trong lúc khó khăn hiện nay thì tinh thần đoàn kết, tương thân tương ái, hỗ trợ lẫn nhau của người dân Việt Nam trong thiên tai địch bệnh lại lan tỏa mạnh mẽ hơn bao giờ hết với nhiều cách."""
dataset_small/train/audio_files/vivoice_875156.wav,Không nhìn thấy được trong ảnh đâu.
dataset_small/train/audio_files/vivoice_282834.wav,Và hãy tin tôi đi.
dataset_small/train/audio_files/vivoice_89837.wav,Tại sao lại như vậy?
dataset_small/train/audio_files/vivoice_658304.wav,"Hãy nhớ rằng, mình đang nghiện diện trong hiện tại, và điều duy nhất mình có thể làm là khiến cho hiện tại trở nên có ý nghĩa, không lãng phí nó."
dataset_small/train/audio_files/LSVSC_audio_15106.wav,Đại dự án tiếp nước cải tạo sông Tích xã Thuần Mỹ huyện Ba Vì thành phố Hà Nội là một trong số những công trình gây lãng phí sẽ được Quốc hội thực hiện giám sát tối cao
dataset_small/train/audio_files/LSVSC_audio_33479.wav,Chính cái này nó sẽ có một cái mạnh hơn đối với lại các sản phẩm nội tiết tố của nước ngoài ở chỗ là nó phục vụ cho người Việt
dataset_small/train/audio_files/LSVSC_audio_08479.wav,Nay thì nói thật với chị Lan không chỉ mỗi ở Việt Nam đâu mà trên thế giới thì bọn em cũng đã có những cách nghiên cứu đánh giá.
dataset_small/train/audio_files/vivoice_763302.wav,Bước chân đúng nhịp dẫn lối ta vào hạnh phúc.
dataset_small/train/audio_files/vivoice_535679.wav,Cô bị điên sao.
dataset_small/train/audio_files/cskh_minimax1535.wav,"Chỉ cần một chiếc điện thoại, máy tính bảng hoặc máy tính có kết nối mạng là học được ngay."
dataset_small/train/audio_files/audio_04150_man_1.wav,tôi rất ấn tượng với những vườn vải của huế lục ngạn.
dataset_small/train/audio_files/LSVSC_audio_43956.wav,Có nhiều cơ chế chính sách ưu đãi hỗ trợ nhằm khuyến khích phát triển nhà ở xã hội cho các đối tượng chính sách khó khăn về nhà ở trong đó có công nhân người lao động tại các khu công nghiệp
dataset_small/train/audio_files/vivoice_584141.wav,Chỉ cần không nói chán và từ từ đem lòng tò mò muốn tìm hiểu kiến thức.
dataset_small/train/audio_files/audio_07472_man_1.wav,"sau này, khi đặng sĩ là được ra tù, tôi thắc mắc hỏi ông, thì mới biết."
dataset_small/train/audio_files/audio_25454_man_1.wav,điều này hoàn toàn không đúng sự thật.
dataset_small/train/audio_files/vivoice_861799.wav,Mình cảm thấy đại đa số là làm không được.
dataset_small/train/audio_files/vivoice_300961.wav,"Chúng ta đã chạy theo, tiến lên về phía trước, trong mắt và tâm hồn chỉ có điều đó."
dataset_small/train/audio_files/LSVSC_audio_37589.wav,Thành ra là bảo là chúng ta giảm ở đây mang tính chất là cơ học thì cũng hoàn toàn là phù hợp cái thực tiễn cái kết quả mà chúng ta đang triển khai
dataset_small/train/audio_files/LSVSC_audio_28499.wav,Bởi vì với các doanh nghiệp ứng dụng công nghệ mới nếu không có khung pháp lý thử nghiệm thì có thể dẫn tới nhiều rủi ro
dataset_small/train/audio_files/train_1993.wav,đương nhiên ta có trách nhiệm phải bảo vệ họ.
dataset_small/train/audio_files/vivoice_881972.wav,Luyện tập không đơn thuần là việc sống độc lập mà còn về khả năng tự mình giải quyết các vấn đề trong cuộc sống.
dataset_small/train/audio_files/vivoice_679826.wav,Thì mình lại đọc đi đọc lại những cuốn sách mình thấy thích.
dataset_small/train/audio_files/vivoice_525652.wav,Cậu con trai gọi bố.
dataset_small/train/audio_files/audio_13254_man_1.wav,sau đó cho viên nhân vào.
dataset_small/train/audio_files/vivoice_233778.wav,Còn nghề tay trái là nghề mà bạn có thể ứng dụng năng lực vốn có của riêng bạn.
dataset_small/train/audio_files/vivoice_171888.wav,"hành động thứ mười bốn.tự kiểm tra lại xem lịch làm việc của mình đã hợp lý chưa, có đủ thời gian nghỉ ngơi hay không."
dataset_small/train/audio_files/cskh_minimax4630.wav,"Hàng nghìn phụ nữ đã trải nghiệm làn da rạng rỡ, bạn đã thử chưa?"
dataset_small/train/audio_files/cskh_minimax851.wav,"Dạ nếu anh chị đang tiện nghe máy, thì em sẽ chuyển ngay cuộc gọi sang bạn học thuật nha."
dataset_small/train/audio_files/vivoice_529112.wav,"Cổ họng của anh ta đã bị xé toạc, và có vết đạn bắn ở trên đầu anh ấy."
dataset_small/train/audio_files/vivoice_50562.wav,Và bạn đạp khá chậm bốn tiếng đồng hồ chẳng hạn.
dataset_small/train/audio_files/audio_00533_man_1.wav,tội này quả thật là tội lớn nhất trong số các tội.
dataset_small/train/audio_files/vivoice_231415.wav,"Thứ cuối cùng mà tôi nhớ, đó chính là một y tá đang chạy vào phòng mình. Khi tôi tỉnh dậy."
dataset_small/train/audio_files/vivoice_97579.wav,Nhưng nhiều ông làm ngược lại.
dataset_small/train/audio_files/vivoice_511514.wav,"Cuộc đời mỗi người giống như những câu chuyện, bản thân chính là những nhân vật chính và cốt truyện do chính mình viết ra."
dataset_small/train/audio_files/cskh_minimax10926.wav,"Thành công trong việc kéo dài mối quan hệ, thường bắt đầu từ việc tự nhận ra sự thật và xuất hiện cảm giác vật lòng."
dataset_small/train/audio_files/audio_14926_man_1.wav,nhưng buổi gặp mặt thực chất là một cuộc phục kích.
dataset_small/train/audio_files/LSVSC_audio_34648.wav,công tác kiểm tra kiểm soát thị trường từ khi xuất hiện dịch đến thời điểm hiện tại thì tình hình thị trường đặc biệt là các mặt hàng phòng chống dịch trên địa bàn tỉnh thì có diễn biến thế nào
dataset_small/train/audio_files/vivoice_113402.wav,"Lười đọc hơn, lười suy nghĩ hơn."
dataset_small/train/audio_files/vivoice_388288.wav,Thì mình mới có thể sử dụng những cái này với những người thân thiết với mình được.
dataset_small/train/audio_files/cskh_minimax4267.wav,Sở hữu công nghệ tiên phong mà chỉ một số ít mới có thể trải nghiệm.
dataset_small/train/audio_files/LSVSC_audio_15009.wav,Chú thường nói đi nói lại cái câu lịch sự chính là sự hiểu biết.
dataset_small/train/audio_files/LSVSC_audio_10059.wav,Chủ tịch nước Nguyễn Xuân Phúc và Thủ tướng Chính phủ Phạm Minh Chính đã thay mặt lãnh đạo cấp cao của Việt Nam đến viếng ghi sổ tang tại đại sứ quán Nhật Bản tại Việt Nam.
dataset_small/train/audio_files/vivoice_617263.wav,"Nếu bạn sống một cuộc sống khiêm tốn, những điều tốt đẹp sẽ đến với bạn."
dataset_small/train/audio_files/vivoice_430959.wav,Tại sao mấy thằng trộm cắp này lại có thể cao đến hai mét cơ chứ?
dataset_small/train/audio_files/LSVSC_audio_14530.wav,về cung cấp dịch vụ sản xuất phim cho tổ chức cá nhân nước ngoài điều mười ba
dataset_small/train/audio_files/vivoice_207727.wav,"Tôi biết ngay là một thứ tồi tệ gì đó sắp sửa được tôi khai quật rồi đây. Tôi không biết là phải giải thích như nào nữa, nhưng bản năng đã mách bảo tôi như vậy."
dataset_small/train/audio_files/vivoice_502439.wav,Cũng chưa rõ thứ tự của hai video này là như thế nào.
dataset_small/train/audio_files/cskh_minimax2217.wav,"Ngoài ra, thẻ bên em còn có tính năng rút tiền mặt."
dataset_small/train/audio_files/LSVSC_audio_32878.wav,Bộ Y tế các tiểu vương quốc Ả Rập thống nhất cho biết
dataset_small/train/audio_files/vivoice_259155.wav,Cuốn sách này tự chung lại là kim chỉ nam để con người sành được hạnh phúc.
dataset_small/train/audio_files/vivoice_530460.wav,Lúc này chúng ta mới có thể nhìn thấy con người thật của chính mình trong mặt biển yên tĩnh và sống cuộc sống mà chúng ta mong muốn với sự tự tin.
dataset_small/train/audio_files/audio_30650_man_1.wav,vượt xa so với hiện tại.
dataset_small/train/audio_files/A71segment38.wav,"Ờ, nó là nếu như mình à, mình đang ở, mình ở khu vực tỉnh nào?"
dataset_small/train/audio_files/audio_05720_man_1.wav,biết ngay là lại dở giọng xin sỏ.
dataset_small/train/audio_files/vivoice_388124.wav,"Thì bây giờ nó sập chừng hai mươi phần trăm là họ khóc liền, đúng không?"
dataset_small/train/audio_files/train_72.wav,"vậy là người viking di chuyển từ naui đến iceland, từ iceland đến greenland, từ greenland đến phía bắc châu mỹ."
dataset_small/train/audio_files/audio_06535_man_1.wav,bởi vì mục đích chính của bạn đấy chính là sự tồn tại.
dataset_small/train/audio_files/viettel_hcm-phuongly_313.wav,"dạ chào chị lan, chị có cần hỗ trợ gì từ công ty dịch vụ tâm đức không ạ? em rất sẵn lòng giúp đỡ chị trong mọi vấn đề."
dataset_small/train/audio_files/vivoice_684678.wav,"Đây là lúc bạn nên mở căng mắt ra và tập trung quan sát. Những con đường sẽ hiện lên rất bất ngờ, nhưng bạn phải cực kỳ chú ý để chọn con đường hợp với ước vọng của mình."
dataset_small/train/audio_files/web5ngay_20250222_011946_765.wav,"xung quanh em tuổi còn chơi game không, xung quanh em không có ai đọc sách bán hàng hết á. em đi làm thuê thì em phải."
dataset_small/train/audio_files/vivoice_850884.wav,Nhưng tự nói.
dataset_small/train/audio_files/LSVSC_audio_45149.wav,"""Mẹ anh Vũ đã khóc và bà nói rằng chết sẽ không nhắm được mắt, nếu không biết kết cục số phận Hưng ra sao sau chuyến tai nạn bất ngờ ở đèo Lông Chông năm ấy."""
dataset_small/train/audio_files/LSVSC_audio_29111.wav,người ta làm nghiên cứu thì người ta thấy là cũng có một số cây xy tô kin tiền viêm mà nó tăng lên ở máu của những bệnh nhân này
dataset_small/train/audio_files/vivoice_267775.wav,Thị trường sẽ trả tiền cho những giá trị mà chúng ta tạo ra.
dataset_small/train/audio_files/LSVSC_audio_42896.wav,tên Cờ rút tích lại thấy mình thấp hèn hơn thằng cha trẻ tuổi kia.
dataset_small/train/audio_files/vivoice_484790.wav,Tràn đầy cái sự mát lạnh.
